listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,property_type,room_type,accommodates,bedrooms,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,TV,Internet,Shampoo,Suitable for Events,Washer / Dryer,Pool,Hair Dryer,Smoke Detector,Cable TV,Laptop Friendly Workspace,Cat(s),Doorman,Washer,Heating,Breakfast,Safety Card,Hot Tub,Pets live on this property,Free Parking on Premises,Dryer,Essentials,Iron,Wireless Internet,Dog(s),Pets Allowed,Buzzer/Wireless Intercom,Gym,24-Hour Check-in,Fire Extinguisher,Hangers,Elevator in Building,Other pet(s),Lock on Bedroom Door,Wheelchair Accessible,Indoor Fireplace,Smoking Allowed,Kitchen,First Aid Kit,Air Conditioning,Family/Kid Friendly,Carbon Monoxide Detector,visitors
27006538,_¢___¤_¯_¸__ VERY CENTRAL - LARGE 57m___² - 2 ROOMS FLAT _¢___¤_¯_¸__,14527720,2014.4.21,"Paris, Ile-de-France, France",a few days or more,0%,t,1,t,t,Louvre,Paris,Apartment,Entire place,4,1,129.00$,99,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"[1583987, 93693083, 5104928, 31229307, 194638033, 29133344, 4963359, 233889218, 138525542, 6143097, 4812861, 89790184, 112807806, 204505624, 11890660, 38802743, 216898715, 239740464, 6275918, 52456641, 33179469, 112313752, 68806314, 156245902, 277901645, 366800578]"
4346646,Conjugado 3 Pessoas Copacabana Rua Bol___­var,13895463,2014.4.4,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,90%,f,10,t,t,Copacabana,Rio de Janeiro,Apartment,Entire place,3,0,140.00$,92,10,10,9,9,10,9,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,"[273735120, 284987463, 28306994, 50378493, 91879250]"
29795402,Cosy appartement close to Gare de Lyon,55381496,2016.1.20,"Paris, Ile-de-France, France",within an hour,100%,f,1,t,t,Reuilly,Paris,Apartment,Entire place,2,1,75.00$,97,10,9,10,10,10,10,f,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[224231881, 46625965, 22191384, 32475869, 103167897, 106938837, 16021350, 66307373, 208735708, 158778456, 171377695, 187836358, 126879004, 92826151, 351180503]"
23052964,Huge Brooklyn Room in Bushwick - 2,9864136,2013.11.7,"New York, New York, United States",within a few hours,67%,f,23,t,t,Bedford-Stuyvesant,New York,Apartment,Private room,4,1,55.00$,100,10,10,10,10,10,10,f,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,"[109360087, 165376368, 20663753, 4912821]"
22144221,"20% off Long Stay, Balcony, Quiet-Comfy WFH for 2",48069192,2015.11.3,"Bangkok, Thailand",within an hour,100%,t,7,t,t,Din Daeng,Bangkok,Apartment,Private room,2,1,486.00$,97,10,10,10,10,9,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,"[129982410, 136341845, 181093559, 206143733, 82313869, 74547616, 85388063, 167847447, 240708693, 19648859, 274268762, 127318810, 88307160, 125941704, 239957255, 192053056, 21543866, 262340643, 43762597, 248513396, 65743147, 80380446, 121969763, 165406665, 162785337, 159569488, 172626921, 89266666, 164103472, 57634275, 165431787, 83062243, 234062110, 61105505, 327472204, 19767884, 11463840, 228650948, 23050183, 225984802, 47865203, 236103575, 99343811, 163239027, 195205498, 49168326, 136391066, 161864316, 187286889, 101617554, 149857159, 74257297, 174357375, 107970095, 28369564, 329913219, 117866712, 227743353, 134899245, 55253794, 141352102, 163699843, 74077477, 151039723, 75294773, 50697651, 214617451, 148935604, 170924316, 69902219, 124877038, 175589074, 11431744, 86721244, 69902219, 15290766, 168885112, 180744150, 5811342, 175763583, 120164139, 166560172, 153847977, 79905593, 169064541, 188403425, 22102738, 150759578, 101600293, 187095245, 31851206, 59053197, 64541840, 202877867, 195928401, 61888270, 195532857, 2910435, 41460419, 205830525, 187246052, 6156203, 123408360, 158128565, 130769332, 207234456, 77394267, 142391603, 252884544, 133159745, 128658580, 209817066, 73994511, 70252611, 9814586, 214353969, 61556588, 231446604, 51985623, 245768964, 153714325, 293838357, 270928429, 93814874, 64810104, 332458869]"
45094599,45m2 Lightning apt.Le Marais with big living room,224781134,2018.11.8,"Xi'an, Shaanxi, China",within an hour,92%,f,8,t,t,Hotel-de-Ville,Paris,Condominium,Entire place,2,1,120.00$,80,9,7,10,10,10,7,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[74447098, 124797464]"
40584789,"A28 Quiet and Cozy room, feeling home. _¥_®â°_©__â_¢_¨__â__©â_¬â__¯_¼___¥_®_¶_¤_¸â_¬_¦___·_§_¡â__¦â__¸_¨_§â°",158654054,2017.11.14,TH,within an hour,100%,f,20,t,t,Khlong Toei,Bangkok,Apartment,Entire place,2,1,555.00$,98,10,9,9,10,9,10,t,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,"[20687048, 15033390, 315270580, 191319912, 101206158, 314665007, 319134763, 50333168, 276620235, 12332811]"
11392041,Studio Paris 12e,16294029,2014.6.2,"Paris, Ile-de-France, France",within an hour,100%,f,2,t,t,Reuilly,Paris,Apartment,Entire place,2,1,25.00$,100,10,10,10,10,10,10,f,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,[15238457]
22959881,"1 min MTR, budget room 2(S)",31947768,2015.4.26,"Kowloon, Hong Kong",within an hour,100%,f,30,t,t,Yau Tsim Mong,Hong Kong,Apartment,Private room,2,1,210.00$,85,9,8,9,10,10,8,t,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"[214564481, 197641508, 245872224, 182354181, 167942889, 12851895, 231021723, 106275291, 101900255, 42408533, 37841798, 160838539, 195822854, 89502752, 250489428, 107864797, 14140001, 107345289, 77826983, 194280236, 94557464, 73050523, 234185418, 72604605, 73652446, 143221949, 119586214, 35665562, 229172921, 159606036, 97772363, 188080583, 195345662, 22796636, 180085074, 96657263, 163089225, 11477332, 141017735, 102779266, 160061026, 34265180, 194432876, 3271375, 38204378, 129191459, 210719575, 50722358, 154689692, 151699457, 60052913, 42478785, 36910306, 267111011, 269523816, 271289757, 29374297, 66657366, 344555097, 346168432, 290176015]"
2483040,Cozy Studio in Taksim,9514105,2013.10.19,"Istanbul, Istanbul Province, Turkey",within an hour,100%,f,9,t,t,Beyoglu,Istanbul,Apartment,Entire place,2,1,212.00$,85,9,9,10,10,9,9,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,"[328717379, 140268981, 179992664, 55080245, 57082457, 72625522, 171572931, 21324108, 199734466, 43628686, 3288068, 114789009, 27829083, 91570698, 256372539, 51635645, 149007417, 245052929, 183518917, 42483262, 289041112, 127226660, 171758165, 11595625, 1205972, 85603473, 252731864, 55781624, 191503393, 45533002, 101261376, 3825203, 12961868, 4802562, 6121998, 14073800, 14033073, 2201705, 16535106, 2236092, 13327126, 7724185, 4368793, 4368793, 5547198, 21158868, 7997856, 20748502, 16052274, 12117605, 3524670, 25932488, 10148833, 40933684, 25254450, 11782178, 22153559, 20788542, 7259170, 116227205, 46476955, 176146115, 93671276, 99122823, 191150498, 27110328, 11390748, 30224938, 96846575, 27560311, 213097501, 79238564, 81505426, 15454244, 66060355, 39886701, 51967854, 50166926, 150583024, 239797896, 15928368, 199996759, 284774318, 11559170, 257661583, 245866740, 45624730, 147444601, 63723807]"
34665892,Seascape guesthouse Individual Unit 2,261509666,2019.5.13,"Cape Town, Western Cape, South Africa",within an hour,78%,f,3,t,f,Ward 61,Cape Town,Other,Private room,4,0,1000.00$,100,10,10,10,10,10,10,t,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"[31342944, 40012998]"
36530990,STUDIO SYDNEY CBD wi-fi / roof-top,240118112,2019.1.31,"Sydney, New South Wales, Australia",a few days or more,0%,t,3,t,t,Sydney,Sydney,Apartment,Entire place,2,1,119.00$,93,10,9,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,"[120428643, 57327205, 316266968, 202373624, 111646542, 129380762, 147507508, 157330728, 3238206, 191048530, 240549097, 290792630, 68725556, 57688257, 119651677, 211263958, 78463853, 13660685, 60330741]"
35713416,Regal 2 Bed 2 Bath Mouille Point  Luxury,14120131,2014.4.10,"Cape Town, Western Cape, South Africa",within an hour,100%,f,13,t,t,Ward 115,Cape Town,Apartment,Entire place,4,2,1479.00$,100,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,"[119291851, 102198764, 50302351, 130403842, 65444176, 242486612, 250517675, 377758873, 58138231, 102986312, 197364006, 125721020, 202494971, 332255981, 248964168]"
17792345,"Single Suite, BnB Enrico Fermi Room 4",116866606,2017.2.17,"Rome, Lazio, Italy",within an hour,100%,f,3,t,t,I Centro Storico,Rome,Bed & Breakfast,Private room,1,1,16.00$,91,10,10,10,10,10,9,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,"[174820683, 30789696, 38491216, 184873673, 169536080, 67989013, 233885567, 49012746, 2151611, 29018699, 34464964, 48231807, 44631858, 205478807, 11181799, 25642617, 218748394, 56415000, 177695855, 138214710, 182575834, 25880652, 137783345, 43806214, 63819422, 282168836, 94781154, 151814592, 12374862, 26403505, 183046234, 157951009, 12205978, 27614862, 1884338, 159869590, 130048597, 186672410, 297806870, 71083680, 58290504, 216095464, 21139690, 8009098, 205918663, 149201160, 17165741, 24729435, 98912631, 177808419, 150752094, 202418024, 6562225, 18106123, 75298238, 158143622, 2338537, 102221758, 161803486, 130456172, 105348725, 210016, 23295126, 144245481, 16620736, 118268498, 90479205, 97504727, 66626244, 168850263, 8361032, 97504727, 19291497, 12628206, 55235016, 31024770, 9609641, 15762660, 135387085, 8803152, 9369075, 4900429, 15997066, 27939073, 167294352, 38308030, 55721115, 42166224, 34187831, 10280972, 66176575, 24212192, 32783111, 138214710, 145415533, 20135704, 137518257, 31035419, 31768587, 7442734, 13310437, 228082475, 26678574, 33255602, 3583090, 162377289, 3089811, 54651756, 6764538, 45837697, 237785009, 76407583, 36480740, 7791390, 106804349, 206242113, 67230679, 107174138, 236295104, 159746805, 210830208, 101078931, 202167433, 97625833, 197764515, 217943351, 71852899, 176374738, 179991365, 91818407, 9390202, 57433595, 24266617, 111592784, 115908449, 22821336, 187966771, 9800484, 351565105, 3919322, 156153850, 33105208, 58355650, 15535534, 3891638, 367193188, 37483548, 369634891, 5392372, 44443587, 112094240, 366711881, 135497083, 23060090, 59009681, 123264774]"
44560332,NYC Brooklyn Brownstone,41976199,2015.8.20,"Brooklyn, New York, United States",within a few hours,100%,t,3,t,t,Bedford-Stuyvesant,New York,Apartment,Private room,2,1,57.00$,96,10,9,10,10,10,9,f,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,"[204048474, 360928015, 371412810, 260188406, 17898265, 168616299, 154699990, 352143032, 376135133, 108058067]"
25072282,"Security and comfort in South Side, Mexico City",189540924,2018.5.14,"Mexico City, Mexico City, Mexico",within an hour,100%,t,2,t,t,Coyoacan,Mexico City,Other,Private room,2,1,490.00$,98,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"[222421358, 224997546, 165845045, 325908496, 39777713, 150629580, 239017589, 23706047, 205567914, 102500868, 188052834, 263643994, 318360452, 188052834, 183419230, 166683918, 342509398, 218440673, 181655821, 208579130, 128550254, 379988726, 229569775, 282167803, 265944993]"
19103027,Modern Private Bedroom-15min from the Manhattan!,133460613,2017.6.4,US,a few days or more,0%,f,2,t,f,Astoria,New York,House,Private room,3,1,60.00$,93,10,9,10,9,9,9,f,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,"[139390927, 29415055, 306344055, 273103924, 286150809, 298464714]"
41693621,Hip Apartment in the heart of Roma neighborhood,53858666,2016.1.8,"Mexico City, Federal District, Mexico",within an hour,100%,f,2,t,t,Cuauhtemoc,Mexico City,Apartment,Entire place,2,1,949.00$,88,9,9,9,9,9,9,f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[47591789, 69754946, 7184843, 2380812, 296351704, 296351704, 5384132, 288147950, 48015446, 310361221, 181867324, 12832028, 181867324, 10812600, 7997112]"
2104609,Rome Vatican Flat,10730264,2013.12.20,"Rome, Lazio, Italy",a few days or more,0%,t,1,t,t,I Centro Storico,Rome,Apartment,Entire place,3,1,80.00$,98,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,"[299979476, 104144523, 97646398, 254518067, 28958485, 84775674, 22139, 4989098, 23996955, 199824441, 75279317, 249336053, 74019240, 14156318, 14632521, 17528436, 21164606, 31127474, 14742928, 31205218, 31883440, 32402992, 35156616, 25171537, 43476389, 43424671, 37167997, 33383114, 29361446, 92309054, 3361560, 24720962, 66778941, 105436653, 160836442, 21781066]"
37077671,Lovely apt near to Montmartre - Professional Cleaning,278874896,2019.7.24,"Paris, Ile-de-France, France",within an hour,100%,f,1,t,t,Buttes-Montmartre,Paris,Apartment,Entire place,2,1,83.00$,93,10,9,10,10,9,9,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"[67725861, 28208246, 38341828, 161556826, 12159326, 280166310, 1754052, 127686699, 299768264, 79371074, 197288496]"
27170106,las aguilas con luz natural 1,182823263,2018.4.6,Mexico,within an hour,96%,t,4,t,t,A_lvaro Obregon,Mexico City,Other,Private room,2,1,310.00$,98,10,10,10,10,10,10,f,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[62558843, 230503407, 163311479, 58360924, 229885026, 230503407, 80755182, 142910697, 80755182, 187760719, 328430727, 210754493, 289729347, 341040222, 224752052, 224752052, 353113366, 353113366, 248302897, 358078494, 224752052, 358078494, 307899546, 353113366, 307899546]"
17751140,Room in Queens NY  near LGA,119987770,2017.3.9,US,within an hour,92%,f,4,t,f,East Elmhurst,New York,House,Private room,2,1,55.00$,96,9,9,9,10,10,9,t,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,"[298358961, 116595868, 273657879, 123122488, 217885977, 7651231, 259479451, 84768422, 187189275, 35339601, 223143217, 157311042, 34960909, 287978126, 268900584, 27922971, 86975183, 245455810, 42486917, 294908874, 26329062, 272098546, 280412016, 245213278, 142058432, 53724924, 63010610, 47730499, 186527664, 309741345, 228959645, 152223033, 24881418, 166700912, 45871377, 203526349, 270049253, 274593318, 235410686, 154329820, 35596094, 780547, 218501794, 13572924, 185961437, 112582975, 198092553, 147850060, 160592745, 250330259, 780547, 251782003, 62193700, 191301330, 249468524, 16246198, 37190735, 28911328, 92476529, 2956432, 305482398, 104000428, 203783892, 40217561, 64557962, 284268245, 245213278, 23206624, 129453083, 97430544, 120376352, 146164771, 28195075, 192368486, 11689574, 357925037, 155791932, 69199139, 203143784, 209758701, 152175631, 74047247, 275614137, 226156674, 20739559, 186827537, 204089711, 125509294, 79037460, 250985394, 21003019, 363118039, 159027780, 48346331, 58120929, 40240851, 29527986, 93665125, 124340674, 25140229, 122121459, 114180012, 107896282, 45664925, 107896282, 48193270, 45226335, 91360281, 131644701, 123680265, 107896282, 7009049, 107896282, 123225753, 132683015, 190349, 2267552, 104298395, 136882781, 100838046, 109912144, 101511424, 31309053, 37410729, 104792193, 139103848, 134955321, 78911053, 107896282, 141226577, 131337225, 77945078, 80590299, 126113412, 109912144, 31292412, 61278448, 55586669, 37728354, 38515038, 12683533, 906359, 109912144, 138200016, 40716535, 29482422, 54739240, 26403280, 54739240, 135564611, 10463742, 147932131, 43633771, 8925852, 107896282, 6793974, 151971026, 150781612, 33468882, 102993284, 103170433, 64345106, 9626733, 36757440, 21297549, 65526223, 140838710, 71092540, 152954629, 26015116, 42160249, 81721912, 154750898, 17928878, 121180598, 14698184, 116996723, 116067250, 45664397, 1804645, 109257252, 57324101, 160360388, 134308459, 43534208, 24515944, 134081959, 17906618, 140838710, 35724633, 152442014, 162322770, 132961681, 158667207, 53202368, 71983300, 167478765, 53202368, 131337225, 167223700, 53202368, 161899444, 26045801, 9415803, 76735898, 58570101, 124789786, 58570101, 12457752, 2126127, 58570101, 82592574, 118603954, 104635549, 158773005, 17928878, 34542105, 156845733, 39214899, 7098459, 46014274, 179142057, 117455652, 95821108, 91904327, 180788209, 26690625, 127605794, 106826388, 58144863, 79635075, 114482382, 60428164, 150764030, 179190941, 36243985, 48357058, 47308137, 153958666, 27306293, 28012088, 96440247, 187314706, 81048982, 68687752, 187611573, 1547947, 3284081, 50917420, 191082868, 175666045, 161550346, 141598790, 194139237, 192429932, 2379779, 28911328, 185961437, 182672429, 1441811, 93647022, 69873979, 202300180, 173131848, 194773811, 77373301, 26095898, 129802877, 154814166, 66599116, 205048981, 77095917, 207858398, 44317070, 40375377, 178893953, 72709083, 207592718, 95954852, 179336342, 107305891, 5188554, 195539220, 18066455, 868904, 207403786, 97427072, 76994280, 193559502, 56280200, 6963419, 210183293, 97956036, 6718127, 146317823, 213145393, 163872979, 203147086, 174834957, 220526585, 197828280, 221181931, 141562419, 154678593, 222441583, 184081736, 221946591, 132674723, 22173691, 2524044, 228959645, 145066067, 42237725, 32744602, 132396966, 20769594, 193968758, 231534286, 163272299, 182213767, 100859154, 31880754, 188144956, 240512624, 182486571, 128729925, 244796792, 243272332, 234243244, 107498561, 245135443, 251362301, 153751092, 239229448, 98545370, 255193385, 50751221, 40798940, 243944649, 195597832, 63897431, 181627151, 2493855, 24126618, 306315617, 26234541, 297943366, 276743844, 245015933, 252384465, 47032044, 348029579, 343279062, 245329719, 275589962, 348029579, 350533698, 276848735, 140977983, 137183373, 245329719, 144351107, 279255139, 354772249, 296206546, 55548259, 191243737, 194475559, 146827391, 28373602, 157167607, 246833011, 55548259, 138435172, 13565138, 366200132, 55548259, 74269892, 274537812, 54261023, 287153719, 374076039, 285175732]"
27243524,Cosy Private Room rue de Levis near Parc Monceau,7962476,2013.8.5,"Paris, Ile-de-France, France",within an hour,100%,t,1,t,t,Batignolles-Monceau,Paris,Apartment,Private room,1,1,50.00$,99,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,"[3814611, 103660425, 72796608, 5978493, 64687725, 14144324, 100322201, 18195190, 206261285, 219037329, 259979473, 17517276, 2576930, 3813324, 1572070, 101783385, 302570704, 356957521, 223325615, 1687469]"
35277909,Historical Comfy Flat in Taksim - 22,390154,2011.2.13,Turkey,within an hour,100%,f,13,t,t,Beyoglu,Istanbul,Apartment,Entire place,4,1,184.00$,96,10,9,10,10,10,10,f,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[96644188, 141408582, 41539367, 154713985, 5719020, 25248128, 117917030, 135715046, 293467735, 277579212, 151162122, 111548572, 240749826, 17363640, 334937961, 59227490, 274792374, 155414099, 304134699, 311159469, 309129228, 45566519, 325126368, 71457696, 321534764, 160529741, 113081263, 39160545, 26873704, 353596482, 6297882, 83191729, 265118645, 26244304, 137053161, 158457350, 219806277, 30402848, 109469258, 228595840, 39846726, 16377743, 300229891, 92542870]"
35450943,House in the ancient courtyard in San Pietro,151220559,2017.9.19,"Rome, Lazio, Italy",a few days or more,0%,f,2,t,t,I Centro Storico,Rome,Apartment,Entire place,4,2,50.00$,93,10,9,10,10,10,9,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,"[175969627, 24376263, 66922620, 64713709, 4892479, 17567636, 3018484, 283814224, 50177250, 44186301, 132109696, 122221309, 257897436, 322834264, 26686742, 55528495, 127975108, 299291371, 64539014, 8461157, 308758611, 13917215, 315307711, 244114748, 46344290]"
6513776,Bright Room with Balcony,21356690,2014.9.15,"Mu___¸la, Mu___¸la, Turkey",within an hour,100%,t,5,t,t,Kadikoy,Istanbul,Apartment,Private room,1,1,99.00$,100,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[8922799, 10590424]"
7891185,"Bay Beach, Camps Bay",41604177,2015.8.16,"Cape Town, Western Cape, South Africa",a few days or more,100%,t,3,t,t,Ward 54,Cape Town,House,Private room,2,1,1500.00$,99,10,10,10,10,10,10,f,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[173605426, 44018994, 271314981, 10842891, 154558346, 838277, 15986101, 20266977, 90753278, 210648171, 60626913, 4421125, 49599248, 13658864, 34644267, 41067669, 9378114, 33015363, 20696676, 54303579, 19051712, 15780395, 56647416, 8192385, 1514901, 61989568, 96564174, 36854930, 60369731, 96697273, 5278497, 9980920, 61229798, 11355623, 88462606, 39595807, 89356007, 26553063, 11355623, 4305306, 30847188]"
